"source_id","title","authority","source_type","original_url","final_url","official_domain","official_domain_verified","http_status","access_status","response_method","content_type","https","redirected","verification_status","classification","relation_check","keyword_hits","notes","reason","verification_date","checked_at","last_verified","manual_check_required","legal_review_required","affected_results","affected_count"
"SRC69-RECON","التماس إعادة النظر","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/pages/34a53f98-57e0-4f8b-9bad-78a095ebae4b.aspx","https://www.moj.gov.sa/ar/eServices/pages/34a53f98-57e0-4f8b-9bad-78a095ebae4b.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-PROC-RECONSIDERATION-STAY","1"
"SRC69-URGENT","الدعاوى المستعجلة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://moj.gov.sa/ar/eservices/pages/d73f20f6-8693-4381-9a5a-1f7120815918.aspx","https://moj.gov.sa/ar/eservices/pages/d73f20f6-8693-4381-9a5a-1f7120815918.aspx","moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-PROC-URGENT","1"
"SRC70-MOJ","الخدمات الإلكترونية - الحالات الاجتماعية","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/Pages/default.aspx","https://www.moj.gov.sa/ar/Pages/default.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-FAM-DIVORCE-DOC | R-FAM-MARRIAGE-NEW | R-FAM-MARRIAGE-NONSAUDI | R-FAM-MARRIAGE-VERIFY","4"
"SRC70-SLA","اتفاقية مستوى الخدمة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC71-DIVIDE","قسمة تركة اتفاقية","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/Pages/f49aa181-459d-4d5f-b48c-64d092b919e6.aspx","https://www.moj.gov.sa/ar/eServices/Pages/f49aa181-459d-4d5f-b48c-64d092b919e6.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC71-ESTATE","إصدار حصر تركة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/2841c3bc-6aea-4ef7-9c70-934c28952fd8.aspx","https://www.moj.gov.sa/ar/eServices/pages/2841c3bc-6aea-4ef7-9c70-934c28952fd8.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-FAM-ESTATE-INVENTORY","1"
"SRC71-MERATH","منصة التركات","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://merath.moj.gov.sa/","https://merath.moj.gov.sa/","merath.moj.gov.sa","YES","206","HTTP_206","GET","text/html; charset=UTF-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC71-MOJ","الخدمات الإلكترونية الحالية","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/UN-Metrices/Pages/default.aspx","https://www.moj.gov.sa/ar/UN-Metrices/Pages/default.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC71-SLA","اتفاقية مستوى الخدمة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC72-CASETRIP","رحلة القضية في وزارة العدل","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-CASE-MONITOR | R-CASE-HEARING | R-JUDGMENT-APPEAL-STATUS | R-JUDGMENT-SUPREME-STATUS | R-JUDGMENT-COPY","5"
"SRC72-CORRECT","طلب تصحيح الحكم أو تفسيره","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/3f275eb8-cf00-4a70-9e1d-e7aa2256bd75.aspx","https://www.moj.gov.sa/ar/eservices/pages/3f275eb8-cf00-4a70-9e1d-e7aa2256bd75.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-JUDGMENT-CORRECTION | R-JUDGMENT-INTERPRET","2"
"SRC72-ELIT","التقاضي الإلكتروني (المرافعة الكتابية)","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/Pages/default.aspx","https://www.moj.gov.sa/ar/Pages/default.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-CASE-E-LITIGATION","1"
"SRC73-CASE","رحلة القضية في وزارة العدل","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-MONEY-CLAIM-FIRST | R-NAJIZ-WAIT-AUDIT | R-NAJIZ-COMPLETE-DEFICIENCY | R-NAJIZ-READ-REASON | R-JUDGMENT-CHECK-STAGE","5"
"SRC73-EXEC","تقديم طلب تنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-MONEY-EXEC-APPLY","1"
"SRC73-INQ","استعلام عن طلب تنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/9bd2e276-3110-4e32-a00e-330de0fec9a4.aspx","https://www.moj.gov.sa/ar/eServices/pages/9bd2e276-3110-4e32-a00e-330de0fec9a4.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-MONEY-DEBTOR-STATUS","1"
"SRC73-PAY","إثبات السداد","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/pages/0fabf9ed-05ba-497e-9e4e-1e227103fc00.aspx","https://www.moj.gov.sa/ar/eServices/pages/0fabf9ed-05ba-497e-9e4e-1e227103fc00.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-EXEC-PARTIAL-PAYMENT","1"
"SRC73-VERIFY","التحقق من طلب التنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/Pages/8cc249d5-9f9c-464f-a772-25192e8fdf3b.aspx","https://www.moj.gov.sa/ar/eServices/Pages/8cc249d5-9f9c-464f-a772-25192e8fdf3b.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-EXEC-INSPECT-ACTION","1"
"SRC74-CASE","رحلة القضية في وزارة العدل","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-JUDGMENT-NO-EXEC","1"
"SRC74-CASS","طلب النقض","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/aee148d0-b7f7-43eb-b1cf-8eabf4d8b10d.aspx","https://www.moj.gov.sa/ar/eServices/pages/aee148d0-b7f7-43eb-b1cf-8eabf4d8b10d.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-JUDGMENT-CASSATION","1"
"SRC74-COST","التكاليف القضائية","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://cfee.moj.gov.sa/","https://cfee.moj.gov.sa/","cfee.moj.gov.sa","YES","206","HTTP_206","GET","text/html","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC74-SLA","اتفاقية مستوى الخدمة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC75-DOM","القواعد والإجراءات المنظمة لتسوية خلافات العمالة المنزلية ومن في حكمهم","وزارة الموارد البشرية والتنمية الاجتماعية","GENERAL_GOVERNMENT_INFORMATION","https://www.hrsd.gov.sa/knowledge-centre/decisions-and-regulations/regulation-and-procedures/%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%B9%D8%AF-%D9%88%D8%A7%D9%84%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D8%AE%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9","https://www.hrsd.gov.sa/knowledge-centre/decisions-and-regulations/regulation-and-procedures/%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%B9%D8%AF-%D9%88%D8%A7%D9%84%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D8%AE%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","8","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-DOMESTIC-START-SETTLEMENT | R-DOMESTIC-WAIT | R-DOMESTIC-SETTLED | R-DOMESTIC-AFTER-FAIL","4"
"SRC75-HRSD","التسوية الودية للخلافات العمالية","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/269970","https://www.hrsd.gov.sa/ministry-services/services/269970","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-LABOR-START-SETTLEMENT | R-LABOR-WAIT-SETTLEMENT | R-LABOR-SETTLED | R-LABOR-READ-REASON | R-LABOR-FILE-COURT | R-LABOR-STAGE-CHECK","6"
"SRC75-MOJ","الخدمات الإلكترونية - صحيفة دعوى","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://moj.gov.sa/ar/pages/default.aspx","https://moj.gov.sa/ar/pages/default.aspx","moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC76-DIVIDE","قسمة تركة اتفاقية","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/Pages/f49aa181-459d-4d5f-b48c-64d092b919e6.aspx","https://www.moj.gov.sa/ar/eServices/Pages/f49aa181-459d-4d5f-b48c-64d092b919e6.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-FAM-ESTATE-AGREED-DIVISION","1"
"SRC76-ESTATE","إصدار حصر تركة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/2841c3bc-6aea-4ef7-9c70-934c28952fd8.aspx","https://www.moj.gov.sa/ar/eServices/pages/2841c3bc-6aea-4ef7-9c70-934c28952fd8.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC76-MOJ","الخدمات الإلكترونية الحالية","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/UN-Metrices/Pages/default.aspx","https://www.moj.gov.sa/ar/UN-Metrices/Pages/default.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC78-EXEC","تقديم طلب تنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC78-MOJCASE","رحلة القضية في وزارة العدل","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC79-SLA","اتفاقية مستوى الخدمة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","3","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC80-EXECREQ","تقديم طلب تنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC81-QUERY","استعلام عن طلب تنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/pages/9bd2e276-3110-4e32-a00e-330de0fec9a4.aspx","https://www.moj.gov.sa/ar/eServices/pages/9bd2e276-3110-4e32-a00e-330de0fec9a4.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC81-VERIFY","التحقق من طلب التنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eServices/Pages/8cc249d5-9f9c-464f-a772-25192e8fdf3b.aspx","https://www.moj.gov.sa/ar/eServices/Pages/8cc249d5-9f9c-464f-a772-25192e8fdf3b.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-EXEC-DECISION-NOTICE","1"
"SRC82-CUSTDOC","توثيق حضانة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/e2560f40-ddf8-4e37-b212-394787344aef.aspx","https://www.moj.gov.sa/ar/eservices/pages/e2560f40-ddf8-4e37-b212-394787344aef.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
"SRC82-CUSTEXEC","طلب خدمة حضانة","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","https://www.moj.gov.sa/ar/eservices/pages/739b4d6e-c736-4d27-ba3e-a6d17dd561aa.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","1","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-FAM-CUSTODY-EXEC | R-FAMILY-DOCUMENT-CHECK","2"
"SRC82-DEDUCT","تنفيذ الاستقطاع","وزارة العدل","GENERAL_GOVERNMENT_INFORMATION","https://www.moj.gov.sa/ar/eServices/pages/0756dde6-14de-481a-a6e6-ec9bd642b284.aspx","https://www.moj.gov.sa/ar/eServices/pages/0756dde6-14de-481a-a6e6-ec9bd642b284.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-FAM-MAINT-DEDUCTION","1"
"SRC83-DOMRULE","القواعد والإجراءات المنظمة لتسوية خلافات العمالة المنزلية ومن في حكمهم","وزارة الموارد البشرية والتنمية الاجتماعية","GENERAL_GOVERNMENT_INFORMATION","https://www.hrsd.gov.sa/knowledge-centre/decisions-and-regulations/regulation-and-procedures/%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%B9%D8%AF-%D9%88%D8%A7%D9%84%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D8%AE%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9","https://www.hrsd.gov.sa/knowledge-centre/decisions-and-regulations/regulation-and-procedures/%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%B9%D8%AF-%D9%88%D8%A7%D9%84%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D8%AE%D9%84%D8%A7%D9%81%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%84%D8%A9","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","8","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-DOMESTIC-WAGE","1"
"SRC83-LABSET","التسوية الودية للخلافات العمالية","وزارة الموارد البشرية والتنمية الاجتماعية","OFFICIAL_SERVICE_PAGE","https://www.hrsd.gov.sa/ministry-services/services/269970","https://www.hrsd.gov.sa/ministry-services/services/269970","www.hrsd.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","4","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","R-LABOR-WAGE-DIRECT-EXEC | R-LABOR-LAWYER-MERITS","2"
"SRC84-EXECREQ","تقديم طلب تنفيذ","وزارة العدل","OFFICIAL_SERVICE_PAGE","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","www.moj.gov.sa","YES","200","HTTP_200","GET","text/html; charset=utf-8","YES","NO","ACTIVE","ACTIVE","LIKELY_RELEVANT","2","الرابط يعمل على HTTPS ونطاق رسمي.","الرابط يعمل على HTTPS ونطاق رسمي.","2026-09-23","2026-09-23T16:42:50.176Z","2026-09-23","NO","NO","","0"
