Source ID,Title,Authority,URL,Usage Status,Used by Results,Disposition
"SRC147-COST","نظام التكاليف القضائية","وزارة العدل","https://cfee.moj.gov.sa/system.html","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC148-APPEAL","محاكم الاستئناف","وزارة العدل","https://moj.gov.sa/ar/Ministry/Courts/Pages/courtOfCassation.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC148-CASS","طلب النقض","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/aee148d0-b7f7-43eb-b1cf-8eabf4d8b10d.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC148-COST","نظام التكاليف القضائية","وزارة العدل","https://cfee.moj.gov.sa/system.html","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC148-HIGH","المحكمة العليا","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Courts/Pages/HighCourt.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC149-RIGHTS","حقوق المتهم في القبض والتوقيف والتحقيق","وزارة العدل","https://adlm.moj.gov.sa/attach/1412.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC150-LAW","نظام المحاماة والأسئلة الشائعة","وزارة العدل","https://moj.gov.sa/ar/Ministry/Departments/Mohammah/Pages/FAQ.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC150-NAJIZ","خدمات ناجز القضائية","وزارة العدل","https://www.moj.gov.sa/ar/UN-Metrices/Pages/default.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC151-OT","ساعات العمل الإضافية","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.hrsd.gov.sa/knowledge-centre/articles/313","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC151-SAFETY","الأجر والحسم والعمل الإضافي","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.hrsd.gov.sa/care-about-you/health-and-safety","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC151-SETTLE","التسوية الودية للخلافات العمالية","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.hrsd.gov.sa/ministry-services/services/269970","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC152-AMEND","دليل استفسارات تعديلات نظام العمل","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.hrsd.gov.sa/knowledge-centre/decisions-and-regulations/regulation-and-procedures/procedure","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC152-SETTLE","التسوية الودية للخلافات العمالية","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.hrsd.gov.sa/ministry-services/services/269970","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC153-COPYEX","تنفيذ حكم نهائي لحق المؤلف","الهيئة السعودية للملكية الفكرية","https://www.saip.gov.sa/ar/services/copyrights/copyr5","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC153-FRLAW","نظام الامتياز التجاري","وزارة العدل","https://adlm.moj.gov.sa/attach/11488.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC153-PATEX","تنفيذ حكم نهائي لبراءة اختراع","الهيئة السعودية للملكية الفكرية","https://saip.gov.sa/ar/services/patents/patent19","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC154-SAIP-EXEC","تنفيذ حكم قضائي نهائي لحق المؤلف","الهيئة السعودية للملكية الفكرية","https://www.saip.gov.sa/ar/services/copyrights/copyr5","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC154-SAIP-RES","موارد الملكية الفكرية ومساراتها","الهيئة السعودية للملكية الفكرية","https://www.saip.gov.sa/ar/resources","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC155-COMMINFO","إصدار نظام المحاكم التجارية ولائحته التنفيذية","وزارة العدل","https://www.moj.gov.sa/Documents/91Facts.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC155-DEF","طلب مذكرة الدفاع الأولى","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/bcdcda2b-1b77-428b-ae80-0dfc04bf07fa.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC156-COURT","محاكم التنفيذ","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Courts/Pages/EnforcementCourtsAndPanels.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC156-EXEC","تقديم طلب تنفيذ","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC66-EXEC-QUERY","استعلام عن طلب تنفيذ","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/9bd2e276-3110-4e32-a00e-330de0fec9a4.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC66-PAY","إثبات السداد","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/0fabf9ed-05ba-497e-9e4e-1e227103fc00.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC66-REACT","إعادة تفعيل طلب تنفيذ بعد انتهاء الإمهال","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/42bc9d16-70e4-43ad-bb8d-0a8e156ffb72.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC67-SLA","اتفاقية مستوى الخدمة","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC68-CLAIM","رحلة القضية / صحيفة الدعوى","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC68-SLA","اتفاقية مستوى الخدمة","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC69-CASETRIP","رحلة القضية في وزارة العدل","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC69-CLAIM","صحيفة دعوى","وزارة العدل","https://moj.gov.sa/ar/eServices/Pages/928b8f02-19a7-482b-ba0e-29a151d9a900.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC69-MOJ-HOME","الخدمات الإلكترونية الحالية","وزارة العدل","https://www.moj.gov.sa/ar/Pages/default.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC70-HEIRS","الدليل الإرشادي لخدمة توثيق ورثة متوفى","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_50bfc830-c08d-437b-be81-3a7b8b2f0179.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC70-SLA","اتفاقية مستوى الخدمة","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC71-DIVEXEC","تقديم طلب تنفيذ من نوع قسمة تركة","وزارة العدل","https://www.moj.gov.sa/Documents/Sharing/SubmittingDivisionOfEstateEnforcementRequestGuide.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC71-DIVIDE","قسمة تركة اتفاقية","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/f49aa181-459d-4d5f-b48c-64d092b919e6.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC71-MERATH","منصة التركات","وزارة العدل","https://merath.moj.gov.sa/","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC71-MOJ","الخدمات الإلكترونية الحالية","وزارة العدل","https://www.moj.gov.sa/ar/UN-Metrices/Pages/default.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC71-SLA","اتفاقية مستوى الخدمة","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC71-SOCIAL","الخدمات الإنهائية/الحالات الاجتماعية","وزارة العدل","https://inhaatportal.moj.gov.sa/tabsnew.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC72-CPL","نظام المرافعات الشرعية","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC74-COST","التكاليف القضائية","وزارة العدل","https://cfee.moj.gov.sa/","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC74-SLA","اتفاقية مستوى الخدمة","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC75-MOJ","الخدمات الإلكترونية - صحيفة دعوى","وزارة العدل","https://moj.gov.sa/ar/pages/default.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC76-ESTATE","إصدار حصر تركة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/2841c3bc-6aea-4ef7-9c70-934c28952fd8.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC76-MOJ","الخدمات الإلكترونية الحالية","وزارة العدل","https://www.moj.gov.sa/ar/UN-Metrices/Pages/default.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC77-EJAR-RES","عقد إيجار السكني","إيجار","https://www.ejar.sa/ar/page/19420","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC77-EXEC","تقديم طلب تنفيذ","وزارة العدل","https://www.moj.gov.sa/Documents/Sharing/ElectronicJudicialServices2.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC77-EXEC-GUIDE","دليل تقديم طلب تنفيذ","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_7474b3a1-bfab-4b05-9069-689b44b9e75d.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC78-EXEC","تقديم طلب تنفيذ","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC78-MOJCASE","رحلة القضية في وزارة العدل","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC79-MEMO","طلب إيداع مذكرة","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_71dca635-e208-4a28-b9fe-8dae2eecee2c.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC79-SLA","اتفاقية مستوى الخدمة","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC79-STRUCK","طلب إعادة النظر في قضية مشطوبة","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_85733b73-7ed0-4828-a352-6df7ae9f9dcd.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC80-EXECREQ","تقديم طلب تنفيذ","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC80-LIFT46","دليل طلب إصدار قرار رفع 46","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_aec3b66e-9f50-45cc-aff2-17f162613248.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC80-TRANSFER","دليل طلب تحويل مبلغ محجوز","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_3a3e0be7-b270-4afc-9da5-f30e5cf4c91f.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC81-QUERY","استعلام عن طلب تنفيذ","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/9bd2e276-3110-4e32-a00e-330de0fec9a4.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC82-CUSTDOC","توثيق حضانة","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/e2560f40-ddf8-4e37-b212-394787344aef.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC82-PSL","نظام الأحوال الشخصية","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/4d72d829-947b-45d5-b9b5-ae5800d6bac2/1","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC83-DOMPDF","نص قواعد تسوية خلافات العمالة المنزلية 2026","وزارة الموارد البشرية والتنمية الاجتماعية","https://www.wide.hrsd.gov.sa/sites/default/files/2026-05/alqwa-d-walajraat-almnzmt-ltswyt-khlafat-al-malt-almnzlyt-wmn-fy-hkmhm---1-.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC84-EXEC","نظام التنفيذ","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/c81ba2f1-1bf1-443b-9b1c-a9a700f27110/1","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC84-EXECREQ","تقديم طلب تنفيذ","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/1c719954-3463-4754-85e1-1b319b937b86.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC85-BDOC","لائحة المعلومات والوثائق","لجنة الإفلاس","https://bankruptcy.gov.sa/en/BankruptcyLaw/StatutoryDocuments/Documents/InformationAndDocumentsRules.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC85-BGUIDE","الدليل الإرشادي لإجراءات الإفلاس","لجنة الإفلاس","https://bankruptcy.gov.sa/ar/KnowledgeCenter/Publications/Documents/B7.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC88-DEBTW","الإقرار بالتنازل عن دين","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/77e3313f-b87b-42c9-b146-b16b51ce768c.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC89-PAY","الإقرار بسداد دين","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/20f22820-099f-49c2-b43d-42db8db0ac86.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC89-REC","الإقرار باستلام مبلغ مالي","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/1d20b5c0-3f84-4374-92d1-0976a99322d5.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC89-WM","الإقرار بالتنازل عن مبلغ مالي","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/e60fa60a-a113-4126-a1f4-be40896df5a2.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC90-REALREG","السجل العقاري","الهيئة العامة للعقار","https://rer.sa/","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC91-DATA","البيانات العقارية","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/943e79bb-1b55-49e1-bab8-dd2d356f882b.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC91-OPS","سجل العمليات العقارية","وزارة العدل","https://www.moj.gov.sa/ar/eservices/pages/3405697d-5a05-466b-91c3-145d93960a64.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC91-RELEASE","إنشاء طلب فك رهن عقاري","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/fb45c8c7-da49-4d25-b0ff-ad270dcad1a7.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC91-SLA","اتفاقية مستوى الخدمات الإلكترونية","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC91-STOP","معالجة الصكوك الموقوفة والملغاة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/ce63006b-bf3c-459a-9983-fc1ce2f49b76.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC92-CUSTODYLETTER","دليل طلب إصدار خطاب حضانة","وزارة العدل","https://www.moj.gov.sa/sites/knowledgebase/Documents02/CRM_CCTS_2c37a563-df95-416b-b229-e2d037a3e575.pdf","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC93-SLA","اتفاقية مستوى الخدمات الإلكترونية","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/SLA.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC94-CUST","توثيق حضانة","وزارة العدل","https://moj.gov.sa/ar/eservices/pages/e2560f40-ddf8-4e37-b212-394787344aef.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC94-ESTATE","إصدار حصر تركة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/2841c3bc-6aea-4ef7-9c70-934c28952fd8.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC94-HEIR","إصدار حصر الورثة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/17b08d90-809c-45cf-bd41-9eb8d15fabcb.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC94-HEIR-DIG","طلب رقمنة وثيقة حصر الورثة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/Pages/f8cc5fe9-1957-41e5-a2d9-7ebad1e25ff3.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC94-MARR-NONSA","توثيق زواج أحد الزوجين غير سعودي","وزارة العدل","https://moj.gov.sa/ar/eServices/Pages/c5586468-24ca-47e2-81b6-625813dcfba2.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC94-MARR-PAPER","تصديق عقد زواج","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/6f961e87-0b95-484a-9af7-055aeaf121c0.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC95-CPL","نظام المرافعات الشرعية","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC95-MOJ","الخدمات العدلية الإلكترونية","وزارة العدل","https://www.moj.gov.sa/ar/UN-Metrices/Pages/default.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC96-VERIFY","التحقق من وكالة","وزارة العدل","https://www.moj.gov.sa/ar/eServices/pages/67699648-9709-4d94-8d40-a427c4204fd5.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC97-CLAIM","صحيفة دعوى","وزارة العدل","https://moj.gov.sa/ar/eServices/Pages/928b8f02-19a7-482b-ba0e-29a151d9a900.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC97-COSTREG","اللائحة التنفيذية لنظام التكاليف القضائية","وزارة العدل","https://cfee.moj.gov.sa/executive.html","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC97-COSTSYS","نظام التكاليف القضائية","وزارة العدل","https://cfee.moj.gov.sa/system.html","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC97-TRIP","رحلة القضية في وزارة العدل","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC99-CLAIM","صحيفة دعوى","وزارة العدل","https://moj.gov.sa/ar/eServices/Pages/928b8f02-19a7-482b-ba0e-29a151d9a900.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRC99-FIRST","محاكم الدرجة الأولى","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Courts/Pages/FirstCourts.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRCNEXT-CIV","نظام المعاملات المدنية","هيئة الخبراء بمجلس الوزراء","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","UNUSED / RESERVED","0","Retained; not presented by any current Result"
"SRCNEXT-TRIP","رحلة القضية في وزارة العدل","وزارة العدل","https://www.moj.gov.sa/ar/Ministry/Pages/CaseTripInMOJ.aspx","UNUSED / RESERVED","0","Retained; not presented by any current Result"
